datasetName,substringLength,sampleSize,profileParam,useAllLanguages,actual,null,af,ar,bg,bn,ca,cs,da,de,el,en,es,et,fa,fi,fr,gu,he,hi,hr,hu,id,it,ja,kn,ko,lt,lv,mk,ml,mr,ne,nl,no,pa,pl,pt,ro,ru,si,sk,sl,so,sq,sv,sw,ta,te,th,tl,tr,uk,ur,vi,zh-cn,zh-tw
wordpress-translations,10,10,merged-average,true,he,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,hi,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,hr,1,0,0,0,0,1,10,5,4,0,12,5,5,0,6,0,0,0,0,284,1,2,17,0,0,0,5,2,0,0,0,0,0,10,0,4,10,14,0,0,6,71,0,7,0,7,0,0,0,10,1,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,hu,0,1,0,0,0,3,3,1,3,0,11,0,4,0,7,2,0,0,0,3,407,3,2,0,0,0,0,0,0,0,0,0,4,12,0,1,5,0,0,0,0,2,1,3,5,2,0,0,0,5,9,0,0,1,0,0
wordpress-translations,10,10,merged-average,true,id,1,14,0,0,0,2,0,11,4,0,9,3,10,0,9,3,0,0,0,7,2,286,8,0,0,0,7,1,0,0,0,0,3,12,0,0,12,13,0,0,1,0,1,1,0,17,0,0,0,59,4,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,it,2,4,0,0,0,14,0,10,1,0,23,13,1,0,1,21,0,0,0,1,1,9,313,0,0,0,6,1,0,0,0,0,3,8,0,3,15,30,0,0,3,2,0,3,4,0,0,0,0,7,1,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,ja,1,0,0,0,0,4,0,1,2,0,16,0,0,0,0,0,0,0,0,1,0,0,2,463,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
wordpress-translations,10,10,merged-average,true,kn,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,ko,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,485,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,lt,2,4,0,0,0,1,1,0,3,0,5,7,11,0,12,4,0,0,0,16,0,0,11,0,0,0,354,12,0,0,0,0,2,2,0,4,10,10,0,0,4,4,2,2,2,0,0,0,0,14,1,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,lv,2,6,0,0,0,9,0,3,0,0,7,3,3,0,2,12,0,0,0,12,0,3,5,0,0,0,25,365,0,0,0,0,0,8,0,2,5,4,0,0,2,3,0,4,5,2,0,0,0,6,2,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,mk,0,1,0,54,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,415,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
wordpress-translations,10,10,merged-average,true,ml,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,487,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,mr,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,340,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,ne,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,0,0,0,33,395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,nl,0,89,0,0,0,9,0,13,13,0,26,5,6,0,2,13,0,0,0,3,0,9,5,0,0,0,0,0,0,0,0,0,257,15,0,3,5,7,0,0,1,5,0,6,2,0,0,0,0,5,1,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,no,0,21,0,0,0,6,0,95,7,0,14,5,6,0,5,10,0,0,0,2,0,18,15,0,0,0,1,0,0,0,0,0,8,239,0,0,10,5,0,0,0,2,1,6,16,0,0,0,0,5,1,0,0,2,0,0
wordpress-translations,10,10,merged-average,true,pa,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,pl,0,3,0,0,0,0,1,1,3,0,15,3,5,0,0,4,0,0,0,8,5,6,4,0,0,0,2,2,0,0,0,0,1,0,0,403,2,7,0,0,1,4,2,3,0,5,0,0,0,8,1,0,0,1,0,0
wordpress-translations,10,10,merged-average,true,pt,2,2,0,0,0,23,4,5,4,0,15,62,6,0,1,21,0,0,0,6,2,5,23,0,0,0,2,2,0,0,0,0,7,2,0,0,284,14,0,0,2,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,ro,0,10,0,0,0,9,0,0,0,0,14,6,2,0,0,19,0,0,0,6,0,5,28,0,0,0,2,2,0,0,0,0,3,5,0,0,14,367,0,0,1,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,ru,1,1,0,59,0,3,0,0,0,0,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,59,0,0,0,0,1,0,0,0,2,339,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
wordpress-translations,10,10,merged-average,true,si,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,sk,1,2,0,0,0,4,92,1,0,0,11,5,3,0,3,2,0,0,0,26,5,0,4,0,0,0,3,4,0,0,0,0,4,2,0,19,14,5,0,0,248,24,1,6,0,0,0,0,0,10,0,0,0,1,0,0
wordpress-translations,10,10,merged-average,true,sl,0,3,0,0,0,2,11,9,4,0,6,5,4,0,3,5,0,0,0,98,1,10,9,0,0,0,7,2,0,0,0,0,3,9,0,2,11,7,0,0,14,237,2,13,3,5,0,0,0,10,5,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,so,0,2,0,0,0,1,1,6,1,0,6,1,11,0,8,3,0,0,0,2,0,12,1,0,0,0,1,0,0,0,0,0,7,2,0,0,3,3,0,0,0,1,392,2,1,6,0,0,0,22,5,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,sq,1,0,0,0,0,8,0,3,3,0,8,2,8,0,6,6,0,0,0,17,0,4,13,0,0,0,1,2,0,0,0,0,3,5,0,3,6,4,0,0,0,12,0,376,1,3,0,0,0,1,4,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,sv,0,12,0,0,0,9,1,38,9,0,18,3,4,0,13,11,0,0,0,4,0,13,12,0,0,0,4,3,0,0,0,0,12,47,0,1,5,5,0,0,0,4,1,6,243,1,0,0,0,15,6,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,sw,0,0,0,0,0,2,3,3,2,0,13,3,8,0,8,3,0,0,0,16,7,38,11,0,0,0,3,1,0,0,0,0,4,4,0,7,4,13,0,0,0,3,34,9,0,263,0,0,0,32,5,0,0,1,0,0
wordpress-translations,10,10,merged-average,true,ta,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,1,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,te,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,489,0,0,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,th,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,486,2,0,0,0,1,0,0
wordpress-translations,10,10,merged-average,true,tl,0,5,0,0,0,9,0,3,1,0,29,3,7,0,3,5,0,0,0,7,0,19,9,0,0,0,1,2,0,0,0,0,2,8,0,1,8,9,0,0,3,1,7,1,4,7,0,0,0,345,1,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,tr,1,4,0,0,0,2,0,6,11,0,3,6,6,0,6,2,0,0,0,7,1,8,7,0,0,0,0,1,0,0,0,0,1,4,0,2,9,7,0,0,0,5,5,6,10,0,0,0,0,6,374,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,uk,0,2,0,44,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,65,0,0,0,0,1,0,2,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0
wordpress-translations,10,10,merged-average,true,ur,0,0,14,0,0,2,0,0,0,0,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,447,0,0,0
wordpress-translations,10,10,merged-average,true,vi,0,1,0,0,0,2,0,1,1,0,9,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,475,0,0
wordpress-translations,10,10,merged-average,true,zh-cn,0,4,0,0,0,4,1,0,3,0,21,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,417,29
wordpress-translations,10,10,merged-average,true,zh-tw,4,2,0,0,0,1,0,1,1,0,32,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,15,428
wordpress-translations,20,10,merged-average,true,af,0,300,0,0,0,2,0,8,6,0,17,6,4,0,0,14,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,110,8,0,3,4,4,0,0,0,1,1,3,1,0,0,0,0,5,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ar,0,0,482,0,0,2,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,bg,0,0,0,390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
wordpress-translations,20,10,merged-average,true,bn,0,0,0,0,496,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ca,0,0,0,0,0,338,0,0,1,0,6,62,0,0,0,24,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,cs,0,0,0,0,0,1,424,0,1,0,4,2,2,0,1,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,1,6,1,0,0,42,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,da,0,10,0,0,0,5,0,342,2,0,11,0,0,0,1,4,0,0,0,1,1,4,3,0,0,0,1,0,0,0,0,0,7,95,0,0,2,3,0,0,0,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,de,0,20,0,0,0,2,0,11,419,0,9,0,1,0,0,7,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,7,10,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,el,0,0,0,0,0,0,0,0,1,492,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,en,0,5,0,0,0,8,0,9,0,0,429,3,1,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,es,0,2,0,0,0,12,0,2,1,0,4,389,3,0,0,7,0,0,0,1,0,2,13,0,0,0,4,0,0,0,0,0,2,0,0,1,47,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,et,0,5,0,0,0,3,0,1,0,0,8,0,449,0,11,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,fa,0,1,1,0,0,1,0,0,1,0,7,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0
wordpress-translations,20,10,merged-average,true,fi,0,0,0,0,0,1,0,1,0,0,7,0,9,0,477,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,fr,0,2,0,0,0,9,1,1,1,0,2,7,0,0,0,459,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,gu,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,he,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,hi,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,hr,0,0,0,0,0,0,0,1,1,0,3,0,4,0,0,0,0,0,0,404,0,2,5,0,0,0,6,1,0,0,0,0,0,0,0,1,2,8,0,0,2,55,1,3,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,hu,0,1,0,0,0,2,0,0,1,0,4,0,0,0,3,2,0,0,0,0,475,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,id,0,8,0,0,0,0,0,3,3,0,5,0,7,0,1,0,0,0,0,2,0,410,1,0,0,0,1,0,0,0,0,0,5,3,0,0,2,10,0,0,0,0,1,0,2,4,0,0,0,32,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,it,0,4,0,0,0,6,0,3,1,0,12,10,0,0,1,4,0,0,0,0,0,1,426,0,0,0,0,0,0,0,0,0,2,2,0,0,6,19,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ja,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
wordpress-translations,20,10,merged-average,true,kn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ko,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,lt,0,1,0,0,0,1,0,0,0,0,1,2,2,0,3,0,0,0,0,5,0,1,3,0,0,0,459,6,0,0,0,0,4,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,lv,0,1,0,0,0,2,0,0,2,0,5,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,12,468,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,mk,0,2,0,30,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ml,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,mr,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,406,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ne,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,16,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,nl,0,63,0,0,0,8,0,9,5,0,14,1,1,0,0,6,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,355,13,0,1,2,8,0,0,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,no,0,8,0,0,0,4,0,86,4,0,9,1,3,0,1,3,0,0,0,0,1,6,2,0,0,0,2,1,0,0,0,0,0,356,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,pa,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,pl,0,1,0,0,0,0,1,1,1,0,8,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4,2,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,pt,0,1,0,0,0,13,2,0,0,0,7,46,0,0,0,11,0,0,0,4,0,1,6,0,0,0,2,0,0,0,0,0,1,2,0,0,397,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ro,0,3,0,0,0,1,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,2,0,0,2,466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ru,0,1,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
wordpress-translations,20,10,merged-average,true,si,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,sk,0,0,0,0,0,1,110,0,0,0,8,2,2,0,2,0,0,0,0,10,2,1,4,0,0,0,2,0,0,0,0,0,0,1,0,6,8,0,0,0,329,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,sl,0,4,0,0,0,0,3,1,1,0,6,1,1,0,1,1,0,0,0,95,0,4,6,0,0,0,1,0,0,0,0,0,0,2,0,0,5,7,0,0,1,350,0,4,0,1,0,0,0,5,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,so,0,1,0,0,0,0,0,0,0,0,1,0,13,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,463,0,0,1,0,0,0,6,1,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,sq,0,0,0,0,0,3,0,0,2,0,7,0,3,0,0,1,0,0,0,6,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,465,0,0,0,0,0,1,1,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,sv,0,6,0,0,0,3,0,29,1,0,6,1,2,0,0,1,0,0,0,0,0,10,7,0,0,0,1,1,0,0,0,0,9,41,0,0,0,3,0,0,0,0,0,1,376,0,0,0,0,2,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,sw,0,0,0,0,0,0,0,3,1,0,6,3,1,0,5,0,0,0,0,9,0,36,8,0,0,0,0,1,0,0,0,0,4,0,0,3,0,0,0,0,0,1,25,6,0,368,0,0,0,19,1,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,ta,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,te,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,1,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,th,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,tl,0,2,0,0,0,7,0,4,1,0,23,0,3,0,1,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,3,1,0,1,0,0,0,433,0,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,tr,0,0,0,0,0,3,0,2,0,0,3,8,5,0,0,1,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0
wordpress-translations,20,10,merged-average,true,uk,0,2,0,21,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0
wordpress-translations,20,10,merged-average,true,ur,0,0,0,0,0,1,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0
wordpress-translations,20,10,merged-average,true,vi,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0
wordpress-translations,20,10,merged-average,true,zh-cn,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,425,39
wordpress-translations,20,10,merged-average,true,zh-tw,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,488
